"Response ID","Time Started","Date Submitted","Status","Contact ID","Legacy Comments","Comments","Language","Referer","SessionID","User Agent","Tags","IP Address","Longitude","Latitude","Country","City","State/Region","Postal","Please select which business unit you work within.  ","Please select your location.  ","How long have you work at Ergon?  ","Please select the generation you belong to:","Please select which best describes your role? ","The company's vision is very clear.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I can summarize the company's vision to someone I meet.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I feel inspired by the company's vision.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Leaders are passionate about the company's vision.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Leaders are guided by the company's vision.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I have confidence in the company's strategy.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I know what my company wants to achieve in the next year.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","This company knows how to get the results it is looking for.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","We know what our next step is for improving our capabilities.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Leadership effectively connects my work to the company goals.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I have a great deal of confidence in the leadership of this company.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Company leaders impact the attitude and culture of the entire company.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","The leadership of this company is fantastic in comparison to the leadership of other organizations I've been involved with.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","Leaders find the time to get to know the employees.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","I have confidence in the decision making of company leaders.:Please indicate the extent to which you agree/disagree with the statements about the organization’s vision, strategy, and leadership.  ","We deal with the same problems again and again.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","Company changes usually have a positive impact on me.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","People look to pass the blame when something goes wrong.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","If an issue arises, people mostly remain calm and focused.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","We use feedback from customers to improve our services.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","I have real time access to business data.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","My team uses performance measures (i.e. key performance indicators).:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","We are recognized for our successes.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","We have a clear sense at all times whether or not we're meeting our objectives.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","We are held accountable for our performance.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","I often use ""workarounds"" instead of the company's established systems.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","It often takes too long to get the information I need.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","Oftentimes, I have to take care of things that shouldn't be my responsibility.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","I know who to go to when I have concerns about our systems/processes.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","I follow the company's standardized procedures.:Please indicate the extent to which you agree/disagree with the statements about the organization’s adaptability, performance, and systems.","Our team consistently meets our goals.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Our work would be better if we collaborated more.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Our skills complement each other well.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","There's a real sense that I am part of a team.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Our company has a spirit of teamwork and cooperation.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","My company does a good job of hiring the right people for the right jobs.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I am confident my performance affects my compensation.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I get along well with my supervisor.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Performance reviews are a waste of time.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","Based on my experience, the company does a great job of acclimating new employees.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I get helpful feedback from my supervisor on a regular basis.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I am consistently improving at my job.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","People here are always willing to help me learn.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","The company invests in employees learning new skills.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","I have grown professionally during my time with this company.:Please indicate the extent to which you agree/disagree with the statements about the organization’s teamwork, talent, and development.","My job role is always extremely clear.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I am very frequently overwhelmed at work.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","My job is a great fit for my skills and strengths.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I embrace the company's core values.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I look forward to going to work.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I believe in the products or services we provide.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I respond to customer needs as quickly as possible.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I build great relationships with my customers.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I'm disappointed if I don't meet my customers' expectations.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I seek feedback from customers to improve our products or services.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","My opinions are heard and valued.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I am confident that leadership understands what I do.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I am very comfortable letting my supervisor know when I've made a mistake.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I trust my supervisor has my best interest in mind.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","I feel micromanaged.:Please indicate the extent to which you agree/disagree with the statements about the organization’s fit, customer, and climate.","People in my organization express genuine gratitude toward one another.:Please indicate the extent to which you agree/disagree with the following statements.","I practice mindfulness by staying in the present moment while doing my work.:Please indicate the extent to which you agree/disagree with the following statements.","People I work with generally feel optimistic about the organization's future.:Please indicate the extent to which you agree/disagree with the following statements.","People that I work with care about my happiness and well-being.:Please indicate the extent to which you agree/disagree with the following statements.","I feel inspired every day to do my best work.:Please indicate the extent to which you agree/disagree with the following statements.","Taking everything into consideration, I am satisfied with my job as a whole.:Please indicate the extent to which you agree/disagree with the following statements.","I am willing to put in a great deal of effort beyond what is normally expected in order to help the organization:Please indicate the extent to which you agree/disagree with the following statements.","On a scale from 0-10, how likely are you to recommend your organization (as a place to work) to a friend or colleague? (0=extremely not likely, 10=extremely likely)  ","Please describe a single change that will have the greatest positive impact on the organization.  "
"40","Sep 27, 2019 11:38:31 am","Sep 27, 2019 12:01:05 pm","Complete","","","","English","","1569598711_5d8e2cf71bc447.47595616","Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko","","204.75.140.4","-89.956199645996","32.389499664307","United States","Brandon","MS","39047","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","US - Jackson MS","8-12 years","Baby Boomer (born between 1946 - 1965)","Management","Disagree","Agree","Neither Agree Nor Disagree","Disagree","Strongly Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Strongly Disagree","Strongly Disagree","Disagree","Strongly Agree","Strongly Disagree","Neither Agree Nor Disagree","Disagree","Agree","Neither Agree Nor Disagree","Disagree","Agree","Agree","Disagree","Agree","Strongly Disagree","Neither Agree Nor Disagree","Agree","Disagree","Neither Agree Nor Disagree","Disagree","Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Agree","Neither Agree Nor Disagree","Strongly Disagree","Neither Agree Nor Disagree","Strongly Disagree","Neither Agree Nor Disagree","Disagree","Strongly Disagree","Strongly Disagree","Agree","Neither Agree Nor Disagree","Strongly Disagree","Agree","Strongly Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Agree","Disagree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Strongly Agree","7","We have an outstanding company with super opportunities for our people. Yet we have a HUGE deficit in role definition, performance feedback, and personal job performance accountability at the senior levels."
"42","Sep 27, 2019 12:03:52 pm","Sep 27, 2019 12:26:39 pm","Complete","","","","English","","1569600232_5d8e32e88b0799.35085147","Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko","","96.37.133.182","-86.82740020752","33.355499267578","United States","Birmingham","AL","35244","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","US - Southeastern","12+ years","Generation X  (born between 1966 - 1980)","Management","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Agree","Neither Agree Nor Disagree","Agree","Disagree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Agree","Agree","Strongly Disagree","Neither Agree Nor Disagree","Disagree","Agree","Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Agree","Agree","Agree","Strongly Agree","Agree","Strongly Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Strongly Agree","Agree","10","Employee involvement "
"43","Sep 27, 2019 12:10:48 pm","Sep 27, 2019 12:40:10 pm","Complete","","","","English","","1569600648_5d8e3488cbb570.25778941","Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko","","66.64.250.210","-94.787399291992","39.147201538086","United States","Kansas City","KS","66109","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","US - Midwest","4-8 years","Baby Boomer (born between 1946 - 1965)","Operations","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Disagree","Agree","Disagree","Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Disagree","Neither Agree Nor Disagree","Disagree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Disagree","Agree","Agree","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Agree","Strongly Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","10","The focus on safety in the company."
"44","Sep 27, 2019 12:58:00 pm","Sep 27, 2019 1:24:40 pm","Complete","","","","English","","1569603480_5d8e3f986497d8.83698774","Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko","","98.188.107.157","-95.807197570801","36.043201446533","United States","Broken Arrow","OK","74012","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","US - Midwest","1-4 years","Generation X  (born between 1966 - 1980)","Admin + Corporate Support","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Strongly Agree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Disagree","Neither Agree Nor Disagree","Disagree","Strongly Agree","Agree","Strongly Agree","Disagree","Agree","Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Agree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","Strongly Disagree","Strongly Agree","Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Agree","Neither Agree Nor Disagree","Agree","Strongly Agree","Disagree","Disagree","Agree","Agree","Agree","Agree","Strongly Agree","Strongly Agree","8",""
"45","Sep 27, 2019 12:55:30 pm","Sep 27, 2019 1:10:39 pm","Complete","","","","English","","1569603330_5d8e3f025a75a0.78314849","Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko","","98.188.107.157","-95.807197570801","36.043201446533","United States","Broken Arrow","OK","74012","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","US - Midwest","4-8 years","Baby Boomer (born between 1946 - 1965)","Management","Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Disagree","Agree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Agree","Strongly Agree","Strongly Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Agree","Agree","Agree","Disagree","Agree","Disagree","Disagree","Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Agree","Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","8","Better/more business communication to the plants."
"46","Sep 27, 2019 1:03:43 pm","Sep 27, 2019 1:15:13 pm","Complete","","","","English","","1569603823_5d8e40ef2abe43.87744092","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","","98.6.152.188","-98.743499755859","29.558399200439","United States","San Antonio","TX","78254","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","US - West/Southwest","1-4 years","Generation X  (born between 1966 - 1980)","Operations","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Disagree","Agree","Disagree","Strongly Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Strongly Disagree","Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Strongly Agree","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Disagree","Agree","Strongly Agree","Strongly Disagree","Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","10",""
"49","Sep 27, 2019 1:39:13 pm","Sep 27, 2019 1:47:01 pm","Complete","","","","English","","1569605953_5d8e49415e7a50.46391744","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","","98.188.107.157","-95.72730255127","36.172100067139","United States","Catoosa","OK","74015","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","US - Midwest","1-4 years","Generation Y (born between 1981 - 2000)","Operations","Agree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Strongly Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Strongly Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","10",""
"50","Sep 27, 2019 1:48:24 pm","Sep 27, 2019 2:00:38 pm","Complete","","","","English","","1569606504_5d8e4b685df546.03579482","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","","98.188.107.157","-95.72730255127","36.172100067139","United States","Catoosa","OK","74015","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","US - Midwest","8-12 years","Generation X  (born between 1966 - 1980)","Operations","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Agree","Strongly Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Agree","Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","10","better raises would help motivate!!!"
"52","Sep 27, 2019 2:07:46 pm","Sep 27, 2019 2:29:56 pm","Complete","","","","English","","1569607666_5d8e4ff220e347.76017705","Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko","","99.44.44.250","-89.803596496582","35.20539855957","United States","Memphis","TN","38133","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","US - Southeastern","12+ years","Baby Boomer (born between 1946 - 1965)","Operations","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Disagree","Neither Agree Nor Disagree","Disagree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Disagree","Neither Agree Nor Disagree","Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Agree","Agree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","8",""
"53","Sep 27, 2019 2:32:59 pm","Sep 27, 2019 2:40:26 pm","Complete","","","","English","","1569609179_5d8e55db76ee74.28368453","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0","","66.64.250.210","-94.719100952148","39.214000701904","United States","Kansas City","MO","64152","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","US - Midwest","1-4 years","Generation Y (born between 1981 - 2000)","Health, Safety + Environment","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Strongly Agree","Agree","Agree","Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Disagree","Disagree","Neither Agree Nor Disagree","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Strongly Agree","Agree","Agree","Strongly Agree","Neither Agree Nor Disagree","Strongly Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","8","Increased communication and collaboration across regions, companies, and the corporate office. "
"54","Sep 27, 2019 3:18:25 pm","Sep 27, 2019 3:28:20 pm","Complete","","","","English","","1569611905_5d8e60810efc56.12839667","Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko","","204.75.140.4","-89.956199645996","32.389499664307","United States","Brandon","MS","39047","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","US - Jackson MS","12+ years","Baby Boomer (born between 1946 - 1965)","Operations","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly Disagree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly Disagree","Neither Agree Nor Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Agree","Strongly Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","10","I feel that our company should do more ""bonding"" activities. I feel that when this happens, you become more familiar with your co-workers and communication improves."
"55","Sep 27, 2019 3:39:23 pm","Sep 27, 2019 3:52:50 pm","Complete","","","","English","","1569613163_5d8e656b828774.45522096","Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko","","98.188.55.98","-100.02410125732","37.756900787354","United States","Dodge City","KS","67801","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","US - Midwest","8-12 years","Baby Boomer (born between 1946 - 1965)","Operations","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Agree","Agree","Disagree","Agree","Strongly Agree","Agree","Agree","Strongly Agree","Agree","Strongly Agree","Disagree","Disagree","Neither Agree Nor Disagree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Strongly Agree","Strongly Agree","Agree","Agree","Strongly Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly Agree","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Disagree","Strongly Agree","Agree","Agree","Agree","Agree","Agree","Agree","10","A change in the sick-leave policy."
"57","Sep 27, 2019 4:00:22 pm","Sep 27, 2019 4:06:58 pm","Complete","","","","English","","1569614422_5d8e6a56584ac8.39430936","Mozilla/5.0 (Windows NT 6.1; rv:69.0) Gecko/20100101 Firefox/69.0","","98.188.55.98","-100.02410125732","37.756900787354","United States","Dodge City","KS","67801","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","US - Midwest","1-4 years","Generation Y (born between 1981 - 2000)","Operations","Disagree","Neither Agree Nor Disagree","Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","","Disagree","Neither Agree Nor Disagree","Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Agree","Neither Agree Nor Disagree","Disagree","Strongly Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Strongly Agree","Strongly Agree","Neither Agree Nor Disagree","Strongly Agree","Neither Agree Nor Disagree","Agree","Strongly Agree","Agree","Neither Agree Nor Disagree","Agree","Strongly Agree","Agree","Agree","Neither Agree Nor Disagree","Strongly Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Strongly Agree","Strongly Agree","Agree","Agree","Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","6",""
"59","Sep 27, 2019 4:08:08 pm","Sep 27, 2019 4:23:35 pm","Complete","","","","English","","1569614888_5d8e6c28570536.21025734","Mozilla/5.0 (Windows NT 6.1; rv:69.0) Gecko/20100101 Firefox/69.0","","98.188.55.98","-100.02410125732","37.756900787354","United States","Dodge City","KS","67801","Asphalt + Emulsions (i.e., Ergon Asphalt, Paragon Technical Services, etc.)","US - Midwest","1-4 years","Baby Boomer (born between 1946 - 1965)","Operations","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Disagree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Strongly Disagree","Neither Agree Nor Disagree","Agree","Agree","Strongly Disagree","Disagree","Agree","Strongly Agree","Strongly Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","Agree","Neither Agree Nor Disagree","Agree","Agree","Agree","Neither Agree Nor Disagree","Neither Agree Nor Disagree","","Agree","Agree","8",""
